Song_title,Song_artist,categoryId,channelId,channelTitle,commentCount,dislikeCount,favoriteCount,likeCount,tags,title,videoId,viewCount
Changes,XXXTENTACION,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Final Fantasy,Drake,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
14-Mar,Drake,10,UCV-78nmz7H7hY_jeXHb7HSw,Young What Official,80,76,0,376,"['march 14', 'march 14 drake', 'march 14 drake official audio', 'album', 'new album', 'real song', 'song', 'trap', 'rap', 'american rap', 'american trap', 'scorpion album', 'extracted', ""drake's album"", 'album drake', 'scorpion']",March 14-Drake OFFICIAL AUDIO,sh18fadRF8k,109939
X,Nicky Jam x J Balvin,10,UCpb_iJuhFe8V6rQdbNqfAlQ,NickyJamTV,237837,489911,0,6831922,"['Bad Bunny', 'Amorfoda', 'Dura', 'Daddy Yankee', 'Ozuna', 'Romeo Santos', 'El Farsante Remix', 'Drake', 'God’s Plan', 'Luis Fonsi', 'Demi Lovato', 'Échame La Culpa', 'Sobredosis', 'Maluma', 'Corazón', 'Nego do Borel', 'Ed Sheeran', 'Perfect', 'Shape of You', 'Camila Cabello', 'Havana', 'Young Thug', 'Wisin', 'Yandel', 'Todo Comienza en la Disco', 'Piso 21', 'Déjala Que Vuelva', 'Manuel Turizo', 'Despacito', 'Síguelo Bailando', 'Reik', 'Me Niego', 'Bella Wolfine']",Nicky Jam x J. Balvin - X (EQUIS) | Video Oficial | Prod. Afro Bros & Jeon,_I_D_8Z4sJE,1456430057
Sit Next To Me,Foster The People,10,UC-lkm1huv9jCUH28E7cKmew,fosterthepeopleVEVO,74,17,0,592,"['Alternative', 'Columbia', 'Foster The People', 'Sit Next to Me']",Foster The People - Sit Next to Me (Live from Dick Clark's New Year's Rockin' Eve),ImAOeDxhw2o,7370
All Girls Are The Same,Juice WRLD,24,UCtylTUUVIGY_i5afsQYeBZA,Lyrical Lemonade,65431,18273,0,870203,"['juice wrld', 'juice world', '999', 'all girls are the same', 'all girls r the same', 'nick mira', 'cole bennett', 'lyrical lemonade', 'music video', 'hip hop', 'rap', '2018', 'all girls are the same juice wrld', 'juice wrld all girls are the same', 'all girls are the same 2018', 'all girls are the same music', 'all girls are the same cole bennett', 'cole bennett all girls are the same', 'all girls are the same lyrical lemonade', 'juice wrld official', 'juice wrld 2018', 'juice wrld music', 'lyrical lemonade official']",Juice WRLD - All Girls Are The Same (Dir. by @_ColeBennett_),h3EJICKwITw,79139339
Te Bote,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",10,UCsvSj8bT4xqQecl_5nh_cwQ,Flow La Movie,459795,696735,0,6796832,"['Te Bote', 'Te Bote Remix', 'Flow La Movie', 'Ozuna', 'Nio Garcia', 'Casper', 'Nicky Jam', 'Bad Bunny', 'Darell']","Te Bote Remix - Casper, Nio García, Darell, Nicky Jam, Bad Bunny, Ozuna | Video Oficial",9jI-z9QN6g8,1541519411
Up Down,Morgan Wallen Featuring Florida Georgia Line,10,UCiQtJ9wVv8R-x7GKHzgZu8A,MorganWallenVEVO,4525,18467,0,183314,"['Morgan', 'Wallen', 'Up', 'Down', 'Big', 'Loud', 'Records', 'LLC', 'Country']",Morgan Wallen - Up Down ft. Florida Georgia Line,77qc4ZtufzM,52720130
Karma,Queen Naija,10,UCjkF4n3bIuNNy1EVcsavFww,QueenNaijaVEVO,17944,20045,0,457179,"['Queen', 'Naija', 'Karma', 'Bulls']",Queen Naija - Karma (Audio),bf71mnxB9kI,66162450
Mercy,Brett Young,10,UChpgnPWp9RsKODOmExta_TA,BrettYoungVEVO,7791,27300,0,367992,"['brett young', 'brett young vevo', 'brett young music', 'vevo', 'vevo music', 'vevo playlist', 'country', 'mercy']",Brett Young - Mercy (Official Music Video),Thvm6dADOms,89321535
One Number Away,Luke Combs,10,UCwLK17rpMFUfktQEcMzSyWg,LukeCombsVEVO,5644,9809,0,216571,"['one number away', 'one number away video', 'when it rains it pours', 'luke combs video', 'this ones for you', 'hurricane', 'hurricane video', 'can I get an outlaw', 'beer can', ""don't tempt me"", 'I got away with you', 'luke combs live', 'Country', 'Luke Combs', 'One Number Away', 'River House Artists/Columbia Nashville']",Luke Combs - One Number Away,Ct9BFr9XBaI,41076120
Youngblood,5 Seconds Of Summer,10,UClesqLjeKJd-dG8xLfzJyCQ,5SOSVEVO,35588,20520,0,836693,"['5SOS', '5 Seconds of Summer', 'Youngblood', 'Youngblood Official', 'Youngblood Official Video']",5 Seconds Of Summer - Youngblood (Official Video),#NAME?,58148283
Big Bank,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",10,UCIUKjjLfyf19Mr6Q_27GXlw,YGVEVO,35599,69716,0,974475,"['Apeshit', 'Beyonce', 'ImUpset', 'Drake', 'BiggerThanYou', '2Chainz', 'Quavo', 'TeeGrizzley', '2Vaults', 'LilYachty', 'TyDollaSign', 'ChrisBrown', 'MeekMill', 'StayWoke', 'Sad', 'XXXTentacion', 'CardiB', 'ILikeIt', 'Changes', 'TheCarters', 'GodsPlan', 'PostMalone', 'Pyscho', 'Diplo', 'FrenchMontana', 'LilBaby']","YG - Big Bank ft. 2 Chainz, Big Sean, Nicki Minaj",z61GFxVD8K4,147455668
Jocelyn Flores,XXXTENTACION,10,UCnAcxgRZ065f_eXK1o85c1w,XXXTENTACION - Topic,75181,28935,0,747002,"['XXXTENTACION', '17', 'Jocelyn Flores']",Jocelyn Flores,C1D3G2VGQ_8,67375829
I Was Jack (You Were Diane),Jake Owen,10,UCZ1eQYEObnfmMiWEhXfQMag,jakeowenVEVO,189,617,0,7704,"['Jake', 'Owen', 'Was', 'Jack', '(You', 'Were', 'Diane)', 'Song', 'Edit', 'Big', 'Loud', 'Records', 'Country']",Jake Owen - I Was Jack (You Were Diane) - Song Edit,oTOm8VkHGh4,1842142
Drowns The Whiskey,Jason Aldean Featuring Miranda Lambert,10,UCy5QKpDQC-H3z82Bw6EVFfg,JasonAldeanVEVO,2464,6683,0,100974,"['Jason', 'Aldean', 'Drowns', 'the', 'Whiskey', 'BMG', 'Rights', 'Management', 'Country', 'jason aldean vevo', 'vevo', 'vevo official', 'drowns the whiskey', 'drowns the whiskey vevo', 'miranda lambert', 'jason aldean']",Jason Aldean - Drowns the Whiskey ft. Miranda Lambert,p9xYYSAo7UU,20366469
Alone,Halsey Featuring Big Sean & Stefflon Don,10,UCEdvpU2pFRCVqU6yIPyTpMQ,Marshmello,564748,304587,0,8933223,"['marshmello', 'alone', 'alone marshmello', 'marshmello alone official music video', 'marshmello alone', 'marshmallow alone', 'alone music video', 'official', 'music', 'machimelo', 'alone lyrics', 'alan walker faded', 'summer', 'marshmello summer', 'lean on', 'mi gente', 'despacito', 'popular', 'musica electronica', 'musicas 2018', 'alan walker alone', 'edm', 'musicas', 'party music', 'music video', 'trending', 'meme song', 'moving on', 'martin garrix', 'vevo', 'pop', 'dame tu cosita', 'du du du du', 'happy', 'in my feelings', 'faded', 'top hits', 'maroon 5']",Marshmello - Alone (Official Music Video),ALZHF5UqnU4,1081489762
Freaky Friday,Lil Dicky Featuring Chris Brown,10,UC8rVJyj4zE0S9-sccMLifIA,Lil Dicky,235053,251657,0,3776602,"['Lil Dicky', 'Music', 'Hip Hop Music (Musical Genre)', 'Rap', 'Rapper', 'Funny', 'Rapping (Profession)', 'chris brown', 'ed sheeran', 'dj khaled', 'kendall jenner', 'kardashian']",Lil Dicky  - Freaky Friday feat. Chris Brown (Official Music Video),aZla1ttZHaw,456204738
Everything's Gonna Be Alright,David Lee Murphy & Kenny Chesney,10,UCoNiOjwNfBEIl0BzE84UULg,Coral Reef Sounds,1104,3131,0,45183,"['Kenny Chesney', 'New 2018', 'Kenny Chesney New 2018', 'Dierks Bentley', 'David Nail', 'Maren Morris', 'Keith Urban', 'George Strait', 'Country 2018', 'New Country 2018']",David Lee Murphy & Kenny Chesney - Everything's Gonna Be Alright (Audio),OSzYUf2-GSs,13213047
Ball For Me,Post Malone Featuring Nicki Minaj,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Life Changes,Thomas Rhett,10,UCGHi_s4RrqUh4hsS4mLbiPg,ThomasRhettVEVO,1545,1996,0,44133,"['Thomas', 'Rhett', 'Life', 'Changes', 'The', 'Valory', 'Music', 'Co.', 'Country']",Thomas Rhett - Life Changes,9a6SCzD7dJ0,7888425
